Month,RegionID,RegionName,City,State,Metro,CountyName,SizeRank,MeanValue,DateTime,Train
2012-10-01,61895,10701,Yonkers,NY,New York,Westchester,275,362200.0,2012-10-01,HUDSON
2012-10-01,61876,10583,Scarsdale,NY,New York,Westchester,2142,818800.0,2012-10-01,HARLEM
2012-10-01,61905,10801,New Rochelle,NY,New York,Westchester,2355,415900.0,2012-10-01,NEWHAVEN
2012-10-01,61899,10705,Yonkers,NY,New York,Westchester,2384,375600.0,2012-10-01,HUDSON
2012-10-01,61857,10550,Mount Vernon,NY,New York,Westchester,2730,256500.0,2012-10-01,missing
2012-10-01,61870,10573,Port Chester,NY,New York,Westchester,2897,484000.0,2012-10-01,NEWHAVEN
2012-10-01,61898,10704,Yonkers,NY,New York,Westchester,3165,346500.0,2012-10-01,HUDSON
2012-10-01,61864,10562,Ossining,NY,New York,Westchester,3473,338700.0,2012-10-01,HUDSON
2012-10-01,61904,10710,Yonkers,NY,New York,Westchester,4126,391700.0,2012-10-01,HUDSON
2012-10-01,61886,10598,Yorktown,NY,New York,Westchester,4137,359000.0,2012-10-01,missing
2012-10-01,61902,10708,Eastchester,NY,New York,Westchester,4470,638400.0,2012-10-01,missing
2012-10-01,61865,10566,Peekskill,NY,New York,Westchester,4580,225800.0,2012-10-01,HUDSON
2012-10-01,61881,10591,Sleepy Hollow,NY,New York,Westchester,4983,514100.0,2012-10-01,missing
2012-10-01,61859,10552,Mount Vernon,NY,New York,Westchester,5136,402800.0,2012-10-01,missing
2012-10-01,61851,10543,Mamaroneck,NY,New York,Westchester,5838,607500.0,2012-10-01,NEWHAVEN
2012-10-01,61891,10605,White Plains,NY,New York,Westchester,5843,604000.0,2012-10-01,HARLEM
2012-10-01,61897,10703,Yonkers,NY,New York,Westchester,5850,304600.0,2012-10-01,HUDSON
2012-10-01,61909,10805,New Rochelle,NY,New York,Westchester,6064,413400.0,2012-10-01,NEWHAVEN
2012-10-01,61889,10603,Greenburgh,NY,New York,Westchester,6127,388200.0,2012-10-01,missing
2012-10-01,61847,10538,Larchmont,NY,New York,Westchester,6435,892400.0,2012-10-01,NEWHAVEN
2012-10-01,61866,10567,Cortlandt Manor,NY,New York,Westchester,6618,305500.0,2012-10-01,missing
2012-10-01,61875,10580,Rye,NY,New York,Westchester,6626,1423000.0,2012-10-01,NEWHAVEN
2012-10-01,61856,10549,Mount Kisco,NY,New York,Westchester,6670,559900.0,2012-10-01,HARLEM
2012-10-01,61841,10530,Hartsdale,NY,New York,Westchester,6808,471600.0,2012-10-01,HARLEM
2012-10-01,61892,10606,White Plains,NY,New York,Westchester,7268,477000.0,2012-10-01,HARLEM
2012-10-01,61833,10520,Croton-on-Hudson,NY,New York,Westchester,7477,435000.0,2012-10-01,missing
2012-10-01,61908,10804,New Rochelle,NY,New York,Westchester,7575,600400.0,2012-10-01,NEWHAVEN
2012-10-01,61840,10528,Harrison,NY,New York,Westchester,7979,953600.0,2012-10-01,NEWHAVEN
2012-10-01,61907,10803,Pelham,NY,New York,Westchester,8106,635100.0,2012-10-01,NEWHAVEN
2012-10-01,61867,10570,Pleasantville,NY,New York,Westchester,8198,509800.0,2012-10-01,HARLEM
2012-10-01,61901,10707,Yonkers,NY,New York,Westchester,8312,507200.0,2012-10-01,HUDSON
2012-10-01,61835,10522,Dobbs Ferry,NY,New York,Westchester,8519,511600.0,2012-10-01,HUDSON
2012-10-01,61828,10514,Chappaqua,NY,New York,Westchester,8526,749000.0,2012-10-01,HARLEM
2012-10-01,61879,10589,Somers,NY,New York,Westchester,8588,341100.0,2012-10-01,missing
2012-10-01,61903,10709,Eastchester,NY,New York,Westchester,8767,553500.0,2012-10-01,missing
2012-10-01,61845,10536,Somers,NY,New York,Westchester,8775,558400.0,2012-10-01,missing
2012-10-01,61890,10604,White Plains,NY,New York,Westchester,8873,511200.0,2012-10-01,HARLEM
2012-10-01,61825,10510,Briarcliff Manor,NY,New York,Westchester,8962,598100.0,2012-10-01,missing
2012-10-01,61860,10553,Mount Vernon,NY,New York,Westchester,8967,263700.0,2012-10-01,missing
2012-10-01,61900,10706,Hastings on Hudson,NY,New York,Westchester,8998,538300.0,2012-10-01,HUDSON
2012-10-01,61836,10523,Elmsford,NY,New York,Westchester,9210,356500.0,2012-10-01,missing
2012-10-01,61843,10533,Irvington,NY,New York,Westchester,9586,644900.0,2012-10-01,HUDSON
2012-10-01,61820,10504,North Castle,NY,New York,Westchester,9724,831000.0,2012-10-01,missing
2012-10-01,61854,10547,Yorktown,NY,New York,Westchester,9801,299600.0,2012-10-01,missing
2012-10-01,61880,10590,Lewisboro,NY,New York,Westchester,10031,515400.0,2012-10-01,missing
2012-10-01,61893,10607,Greenburgh,NY,New York,Westchester,10334,400400.0,2012-10-01,missing
2012-10-01,61883,10595,Valhalla,NY,New York,Westchester,10472,469500.0,2012-10-01,HARLEM
2012-10-01,61822,10506,Bedford,NY,New York,Westchester,10568,725700.0,2012-10-01,missing
2012-10-01,61823,10507,Bedford,NY,New York,Westchester,10578,436300.0,2012-10-01,missing
2012-10-01,61818,10502,Ardsley,NY,New York,Westchester,10759,507300.0,2012-10-01,missing
2012-10-01,61871,10576,Pound Ridge,NY,New York,Westchester,10966,678200.0,2012-10-01,missing
2012-10-01,61842,10532,Hawthorne,NY,New York,Westchester,11374,397600.0,2012-10-01,HARLEM
2012-10-01,61863,10560,North Salem,NY,New York,Westchester,11464,453900.0,2012-10-01,missing
2012-10-01,61882,10594,Thornwood,NY,New York,Westchester,11644,498800.0,2012-10-01,missing
2012-10-01,61878,10588,Somers,NY,New York,Westchester,13069,317500.0,2012-10-01,missing
2012-10-01,61846,10537,Cortlandt Manor,NY,New York,Westchester,13340,200100.0,2012-10-01,missing
2012-10-01,61872,10577,Purchase,NY,New York,Westchester,13382,1070700.0,2012-10-01,missing
2012-10-01,61838,10526,Goldens Bridge,NY,New York,Westchester,13854,442600.0,2012-10-01,HARLEM
2012-10-01,61853,10546,Chappaqua,NY,New York,Westchester,14350,512600.0,2012-10-01,HARLEM
2012-10-01,61831,10518,Lewisboro,NY,New York,Westchester,14531,515600.0,2012-10-01,missing
2012-10-01,61817,10501,Somers,NY,New York,Westchester,14621,531400.0,2012-10-01,missing
2012-11-01,61895,10701,Yonkers,NY,New York,Westchester,275,361600.0,2012-11-01,HUDSON
2012-11-01,61876,10583,Scarsdale,NY,New York,Westchester,2142,819200.0,2012-11-01,HARLEM
2012-11-01,61905,10801,New Rochelle,NY,New York,Westchester,2355,415100.0,2012-11-01,NEWHAVEN
2012-11-01,61899,10705,Yonkers,NY,New York,Westchester,2384,375700.0,2012-11-01,HUDSON
2012-11-01,61857,10550,Mount Vernon,NY,New York,Westchester,2730,254800.0,2012-11-01,missing
2012-11-01,61870,10573,Port Chester,NY,New York,Westchester,2897,485800.0,2012-11-01,NEWHAVEN
2012-11-01,61898,10704,Yonkers,NY,New York,Westchester,3165,346000.0,2012-11-01,HUDSON
2012-11-01,61864,10562,Ossining,NY,New York,Westchester,3473,338800.0,2012-11-01,HUDSON
2012-11-01,61904,10710,Yonkers,NY,New York,Westchester,4126,388600.0,2012-11-01,HUDSON
2012-11-01,61886,10598,Yorktown,NY,New York,Westchester,4137,357000.0,2012-11-01,missing
2012-11-01,61902,10708,Eastchester,NY,New York,Westchester,4470,644000.0,2012-11-01,missing
2012-11-01,61865,10566,Peekskill,NY,New York,Westchester,4580,223700.0,2012-11-01,HUDSON
2012-11-01,61881,10591,Sleepy Hollow,NY,New York,Westchester,4983,511300.0,2012-11-01,missing
2012-11-01,61859,10552,Mount Vernon,NY,New York,Westchester,5136,402000.0,2012-11-01,missing
2012-11-01,61851,10543,Mamaroneck,NY,New York,Westchester,5838,602500.0,2012-11-01,NEWHAVEN
2012-11-01,61891,10605,White Plains,NY,New York,Westchester,5843,601600.0,2012-11-01,HARLEM
2012-11-01,61897,10703,Yonkers,NY,New York,Westchester,5850,307300.0,2012-11-01,HUDSON
2012-11-01,61909,10805,New Rochelle,NY,New York,Westchester,6064,414900.0,2012-11-01,NEWHAVEN
2012-11-01,61889,10603,Greenburgh,NY,New York,Westchester,6127,382300.0,2012-11-01,missing
2012-11-01,61847,10538,Larchmont,NY,New York,Westchester,6435,892000.0,2012-11-01,NEWHAVEN
2012-11-01,61866,10567,Cortlandt Manor,NY,New York,Westchester,6618,305700.0,2012-11-01,missing
2012-11-01,61875,10580,Rye,NY,New York,Westchester,6626,1422900.0,2012-11-01,NEWHAVEN
2012-11-01,61856,10549,Mount Kisco,NY,New York,Westchester,6670,562500.0,2012-11-01,HARLEM
2012-11-01,61841,10530,Hartsdale,NY,New York,Westchester,6808,469000.0,2012-11-01,HARLEM
2012-11-01,61892,10606,White Plains,NY,New York,Westchester,7268,476500.0,2012-11-01,HARLEM
2012-11-01,61833,10520,Croton-on-Hudson,NY,New York,Westchester,7477,425400.0,2012-11-01,missing
2012-11-01,61908,10804,New Rochelle,NY,New York,Westchester,7575,600000.0,2012-11-01,NEWHAVEN
2012-11-01,61840,10528,Harrison,NY,New York,Westchester,7979,942600.0,2012-11-01,NEWHAVEN
2012-11-01,61907,10803,Pelham,NY,New York,Westchester,8106,632400.0,2012-11-01,NEWHAVEN
2012-11-01,61867,10570,Pleasantville,NY,New York,Westchester,8198,509700.0,2012-11-01,HARLEM
2012-11-01,61901,10707,Yonkers,NY,New York,Westchester,8312,507000.0,2012-11-01,HUDSON
2012-11-01,61835,10522,Dobbs Ferry,NY,New York,Westchester,8519,509300.0,2012-11-01,HUDSON
2012-11-01,61828,10514,Chappaqua,NY,New York,Westchester,8526,745200.0,2012-11-01,HARLEM
2012-11-01,61879,10589,Somers,NY,New York,Westchester,8588,340300.0,2012-11-01,missing
2012-11-01,61903,10709,Eastchester,NY,New York,Westchester,8767,552700.0,2012-11-01,missing
2012-11-01,61845,10536,Somers,NY,New York,Westchester,8775,551800.0,2012-11-01,missing
2012-11-01,61890,10604,White Plains,NY,New York,Westchester,8873,508100.0,2012-11-01,HARLEM
2012-11-01,61825,10510,Briarcliff Manor,NY,New York,Westchester,8962,604700.0,2012-11-01,missing
2012-11-01,61860,10553,Mount Vernon,NY,New York,Westchester,8967,253300.0,2012-11-01,missing
2012-11-01,61900,10706,Hastings on Hudson,NY,New York,Westchester,8998,536000.0,2012-11-01,HUDSON
2012-11-01,61836,10523,Elmsford,NY,New York,Westchester,9210,359100.0,2012-11-01,missing
2012-11-01,61843,10533,Irvington,NY,New York,Westchester,9586,645600.0,2012-11-01,HUDSON
2012-11-01,61820,10504,North Castle,NY,New York,Westchester,9724,834900.0,2012-11-01,missing
2012-11-01,61854,10547,Yorktown,NY,New York,Westchester,9801,299500.0,2012-11-01,missing
2012-11-01,61880,10590,Lewisboro,NY,New York,Westchester,10031,508100.0,2012-11-01,missing
2012-11-01,61893,10607,Greenburgh,NY,New York,Westchester,10334,395700.0,2012-11-01,missing
2012-11-01,61883,10595,Valhalla,NY,New York,Westchester,10472,467800.0,2012-11-01,HARLEM
2012-11-01,61822,10506,Bedford,NY,New York,Westchester,10568,720700.0,2012-11-01,missing
2012-11-01,61823,10507,Bedford,NY,New York,Westchester,10578,429100.0,2012-11-01,missing
2012-11-01,61818,10502,Ardsley,NY,New York,Westchester,10759,506100.0,2012-11-01,missing
2012-11-01,61871,10576,Pound Ridge,NY,New York,Westchester,10966,672600.0,2012-11-01,missing
2012-11-01,61842,10532,Hawthorne,NY,New York,Westchester,11374,404000.0,2012-11-01,HARLEM
2012-11-01,61863,10560,North Salem,NY,New York,Westchester,11464,453100.0,2012-11-01,missing
2012-11-01,61882,10594,Thornwood,NY,New York,Westchester,11644,498100.0,2012-11-01,missing
2012-11-01,61878,10588,Somers,NY,New York,Westchester,13069,316900.0,2012-11-01,missing
2012-11-01,61846,10537,Cortlandt Manor,NY,New York,Westchester,13340,202800.0,2012-11-01,missing
2012-11-01,61872,10577,Purchase,NY,New York,Westchester,13382,1049100.0,2012-11-01,missing
2012-11-01,61838,10526,Goldens Bridge,NY,New York,Westchester,13854,442300.0,2012-11-01,HARLEM
2012-11-01,61853,10546,Chappaqua,NY,New York,Westchester,14350,516700.0,2012-11-01,HARLEM
2012-11-01,61831,10518,Lewisboro,NY,New York,Westchester,14531,521100.0,2012-11-01,missing
2012-11-01,61817,10501,Somers,NY,New York,Westchester,14621,513600.0,2012-11-01,missing
2012-12-01,61895,10701,Yonkers,NY,New York,Westchester,275,361600.0,2012-12-01,HUDSON
2012-12-01,61876,10583,Scarsdale,NY,New York,Westchester,2142,817700.0,2012-12-01,HARLEM
2012-12-01,61905,10801,New Rochelle,NY,New York,Westchester,2355,416800.0,2012-12-01,NEWHAVEN
2012-12-01,61899,10705,Yonkers,NY,New York,Westchester,2384,374800.0,2012-12-01,HUDSON
2012-12-01,61857,10550,Mount Vernon,NY,New York,Westchester,2730,254200.0,2012-12-01,missing
2012-12-01,61870,10573,Port Chester,NY,New York,Westchester,2897,486600.0,2012-12-01,NEWHAVEN
2012-12-01,61898,10704,Yonkers,NY,New York,Westchester,3165,346000.0,2012-12-01,HUDSON
2012-12-01,61864,10562,Ossining,NY,New York,Westchester,3473,341400.0,2012-12-01,HUDSON
2012-12-01,61904,10710,Yonkers,NY,New York,Westchester,4126,386400.0,2012-12-01,HUDSON
2012-12-01,61886,10598,Yorktown,NY,New York,Westchester,4137,357500.0,2012-12-01,missing
2012-12-01,61902,10708,Eastchester,NY,New York,Westchester,4470,652700.0,2012-12-01,missing
2012-12-01,61865,10566,Peekskill,NY,New York,Westchester,4580,223700.0,2012-12-01,HUDSON
2012-12-01,61881,10591,Sleepy Hollow,NY,New York,Westchester,4983,510200.0,2012-12-01,missing
2012-12-01,61859,10552,Mount Vernon,NY,New York,Westchester,5136,399400.0,2012-12-01,missing
2012-12-01,61851,10543,Mamaroneck,NY,New York,Westchester,5838,600600.0,2012-12-01,NEWHAVEN
2012-12-01,61891,10605,White Plains,NY,New York,Westchester,5843,602000.0,2012-12-01,HARLEM
2012-12-01,61897,10703,Yonkers,NY,New York,Westchester,5850,310700.0,2012-12-01,HUDSON
2012-12-01,61909,10805,New Rochelle,NY,New York,Westchester,6064,418600.0,2012-12-01,NEWHAVEN
2012-12-01,61889,10603,Greenburgh,NY,New York,Westchester,6127,377200.0,2012-12-01,missing
2012-12-01,61847,10538,Larchmont,NY,New York,Westchester,6435,900600.0,2012-12-01,NEWHAVEN
2012-12-01,61866,10567,Cortlandt Manor,NY,New York,Westchester,6618,307600.0,2012-12-01,missing
2012-12-01,61875,10580,Rye,NY,New York,Westchester,6626,1423600.0,2012-12-01,NEWHAVEN
2012-12-01,61856,10549,Mount Kisco,NY,New York,Westchester,6670,566700.0,2012-12-01,HARLEM
2012-12-01,61841,10530,Hartsdale,NY,New York,Westchester,6808,464500.0,2012-12-01,HARLEM
2012-12-01,61892,10606,White Plains,NY,New York,Westchester,7268,474300.0,2012-12-01,HARLEM
2012-12-01,61833,10520,Croton-on-Hudson,NY,New York,Westchester,7477,419800.0,2012-12-01,missing
2012-12-01,61908,10804,New Rochelle,NY,New York,Westchester,7575,600500.0,2012-12-01,NEWHAVEN
2012-12-01,61840,10528,Harrison,NY,New York,Westchester,7979,927000.0,2012-12-01,NEWHAVEN
2012-12-01,61907,10803,Pelham,NY,New York,Westchester,8106,630400.0,2012-12-01,NEWHAVEN
2012-12-01,61867,10570,Pleasantville,NY,New York,Westchester,8198,512800.0,2012-12-01,HARLEM
2012-12-01,61901,10707,Yonkers,NY,New York,Westchester,8312,511600.0,2012-12-01,HUDSON
2012-12-01,61835,10522,Dobbs Ferry,NY,New York,Westchester,8519,510900.0,2012-12-01,HUDSON
2012-12-01,61828,10514,Chappaqua,NY,New York,Westchester,8526,744500.0,2012-12-01,HARLEM
2012-12-01,61879,10589,Somers,NY,New York,Westchester,8588,343100.0,2012-12-01,missing
2012-12-01,61903,10709,Eastchester,NY,New York,Westchester,8767,553700.0,2012-12-01,missing
2012-12-01,61845,10536,Somers,NY,New York,Westchester,8775,546600.0,2012-12-01,missing
2012-12-01,61890,10604,White Plains,NY,New York,Westchester,8873,503900.0,2012-12-01,HARLEM
2012-12-01,61825,10510,Briarcliff Manor,NY,New York,Westchester,8962,606800.0,2012-12-01,missing
2012-12-01,61860,10553,Mount Vernon,NY,New York,Westchester,8967,246400.0,2012-12-01,missing
2012-12-01,61900,10706,Hastings on Hudson,NY,New York,Westchester,8998,537700.0,2012-12-01,HUDSON
2012-12-01,61836,10523,Elmsford,NY,New York,Westchester,9210,357400.0,2012-12-01,missing
2012-12-01,61843,10533,Irvington,NY,New York,Westchester,9586,647800.0,2012-12-01,HUDSON
2012-12-01,61820,10504,North Castle,NY,New York,Westchester,9724,831500.0,2012-12-01,missing
2012-12-01,61854,10547,Yorktown,NY,New York,Westchester,9801,298200.0,2012-12-01,missing
2012-12-01,61880,10590,Lewisboro,NY,New York,Westchester,10031,497700.0,2012-12-01,missing
2012-12-01,61893,10607,Greenburgh,NY,New York,Westchester,10334,390900.0,2012-12-01,missing
2012-12-01,61883,10595,Valhalla,NY,New York,Westchester,10472,466100.0,2012-12-01,HARLEM
2012-12-01,61822,10506,Bedford,NY,New York,Westchester,10568,723900.0,2012-12-01,missing
2012-12-01,61823,10507,Bedford,NY,New York,Westchester,10578,424000.0,2012-12-01,missing
2012-12-01,61818,10502,Ardsley,NY,New York,Westchester,10759,505600.0,2012-12-01,missing
2012-12-01,61871,10576,Pound Ridge,NY,New York,Westchester,10966,669700.0,2012-12-01,missing
2012-12-01,61842,10532,Hawthorne,NY,New York,Westchester,11374,413300.0,2012-12-01,HARLEM
2012-12-01,61863,10560,North Salem,NY,New York,Westchester,11464,449000.0,2012-12-01,missing
2012-12-01,61882,10594,Thornwood,NY,New York,Westchester,11644,494300.0,2012-12-01,missing
2012-12-01,61878,10588,Somers,NY,New York,Westchester,13069,315400.0,2012-12-01,missing
2012-12-01,61846,10537,Cortlandt Manor,NY,New York,Westchester,13340,203000.0,2012-12-01,missing
2012-12-01,61872,10577,Purchase,NY,New York,Westchester,13382,1046800.0,2012-12-01,missing
2012-12-01,61838,10526,Goldens Bridge,NY,New York,Westchester,13854,436300.0,2012-12-01,HARLEM
2012-12-01,61853,10546,Chappaqua,NY,New York,Westchester,14350,521300.0,2012-12-01,HARLEM
2012-12-01,61831,10518,Lewisboro,NY,New York,Westchester,14531,523600.0,2012-12-01,missing
2012-12-01,61817,10501,Somers,NY,New York,Westchester,14621,503200.0,2012-12-01,missing
2013-01-01,61895,10701,Yonkers,NY,New York,Westchester,275,364100.0,2013-01-01,HUDSON
2013-01-01,61876,10583,Scarsdale,NY,New York,Westchester,2142,818300.0,2013-01-01,HARLEM
2013-01-01,61905,10801,New Rochelle,NY,New York,Westchester,2355,420300.0,2013-01-01,NEWHAVEN
2013-01-01,61899,10705,Yonkers,NY,New York,Westchester,2384,374600.0,2013-01-01,HUDSON
2013-01-01,61857,10550,Mount Vernon,NY,New York,Westchester,2730,252600.0,2013-01-01,missing
2013-01-01,61870,10573,Port Chester,NY,New York,Westchester,2897,488600.0,2013-01-01,NEWHAVEN
2013-01-01,61898,10704,Yonkers,NY,New York,Westchester,3165,345700.0,2013-01-01,HUDSON
2013-01-01,61864,10562,Ossining,NY,New York,Westchester,3473,344300.0,2013-01-01,HUDSON
2013-01-01,61904,10710,Yonkers,NY,New York,Westchester,4126,387000.0,2013-01-01,HUDSON
2013-01-01,61886,10598,Yorktown,NY,New York,Westchester,4137,359500.0,2013-01-01,missing
2013-01-01,61902,10708,Eastchester,NY,New York,Westchester,4470,664900.0,2013-01-01,missing
2013-01-01,61865,10566,Peekskill,NY,New York,Westchester,4580,225400.0,2013-01-01,HUDSON
2013-01-01,61881,10591,Sleepy Hollow,NY,New York,Westchester,4983,512900.0,2013-01-01,missing
2013-01-01,61859,10552,Mount Vernon,NY,New York,Westchester,5136,392400.0,2013-01-01,missing
2013-01-01,61851,10543,Mamaroneck,NY,New York,Westchester,5838,602700.0,2013-01-01,NEWHAVEN
2013-01-01,61891,10605,White Plains,NY,New York,Westchester,5843,605800.0,2013-01-01,HARLEM
2013-01-01,61897,10703,Yonkers,NY,New York,Westchester,5850,313100.0,2013-01-01,HUDSON
2013-01-01,61909,10805,New Rochelle,NY,New York,Westchester,6064,424100.0,2013-01-01,NEWHAVEN
2013-01-01,61889,10603,Greenburgh,NY,New York,Westchester,6127,378100.0,2013-01-01,missing
2013-01-01,61847,10538,Larchmont,NY,New York,Westchester,6435,919600.0,2013-01-01,NEWHAVEN
2013-01-01,61866,10567,Cortlandt Manor,NY,New York,Westchester,6618,311500.0,2013-01-01,missing
2013-01-01,61875,10580,Rye,NY,New York,Westchester,6626,1426600.0,2013-01-01,NEWHAVEN
2013-01-01,61856,10549,Mount Kisco,NY,New York,Westchester,6670,572200.0,2013-01-01,HARLEM
2013-01-01,61841,10530,Hartsdale,NY,New York,Westchester,6808,464100.0,2013-01-01,HARLEM
2013-01-01,61892,10606,White Plains,NY,New York,Westchester,7268,473300.0,2013-01-01,HARLEM
2013-01-01,61833,10520,Croton-on-Hudson,NY,New York,Westchester,7477,419600.0,2013-01-01,missing
2013-01-01,61908,10804,New Rochelle,NY,New York,Westchester,7575,603300.0,2013-01-01,NEWHAVEN
2013-01-01,61840,10528,Harrison,NY,New York,Westchester,7979,915800.0,2013-01-01,NEWHAVEN
2013-01-01,61907,10803,Pelham,NY,New York,Westchester,8106,635900.0,2013-01-01,NEWHAVEN
2013-01-01,61867,10570,Pleasantville,NY,New York,Westchester,8198,519600.0,2013-01-01,HARLEM
2013-01-01,61901,10707,Yonkers,NY,New York,Westchester,8312,519500.0,2013-01-01,HUDSON
2013-01-01,61835,10522,Dobbs Ferry,NY,New York,Westchester,8519,517700.0,2013-01-01,HUDSON
2013-01-01,61828,10514,Chappaqua,NY,New York,Westchester,8526,744500.0,2013-01-01,HARLEM
2013-01-01,61879,10589,Somers,NY,New York,Westchester,8588,347600.0,2013-01-01,missing
2013-01-01,61903,10709,Eastchester,NY,New York,Westchester,8767,557200.0,2013-01-01,missing
2013-01-01,61845,10536,Somers,NY,New York,Westchester,8775,545700.0,2013-01-01,missing
2013-01-01,61890,10604,White Plains,NY,New York,Westchester,8873,502800.0,2013-01-01,HARLEM
2013-01-01,61825,10510,Briarcliff Manor,NY,New York,Westchester,8962,608800.0,2013-01-01,missing
2013-01-01,61860,10553,Mount Vernon,NY,New York,Westchester,8967,243000.0,2013-01-01,missing
2013-01-01,61900,10706,Hastings on Hudson,NY,New York,Westchester,8998,545300.0,2013-01-01,HUDSON
2013-01-01,61836,10523,Elmsford,NY,New York,Westchester,9210,356700.0,2013-01-01,missing
2013-01-01,61843,10533,Irvington,NY,New York,Westchester,9586,655500.0,2013-01-01,HUDSON
2013-01-01,61820,10504,North Castle,NY,New York,Westchester,9724,824700.0,2013-01-01,missing
2013-01-01,61854,10547,Yorktown,NY,New York,Westchester,9801,296500.0,2013-01-01,missing
2013-01-01,61880,10590,Lewisboro,NY,New York,Westchester,10031,489400.0,2013-01-01,missing
2013-01-01,61893,10607,Greenburgh,NY,New York,Westchester,10334,388000.0,2013-01-01,missing
2013-01-01,61883,10595,Valhalla,NY,New York,Westchester,10472,468000.0,2013-01-01,HARLEM
2013-01-01,61822,10506,Bedford,NY,New York,Westchester,10568,729300.0,2013-01-01,missing
2013-01-01,61823,10507,Bedford,NY,New York,Westchester,10578,420600.0,2013-01-01,missing
2013-01-01,61818,10502,Ardsley,NY,New York,Westchester,10759,505400.0,2013-01-01,missing
2013-01-01,61871,10576,Pound Ridge,NY,New York,Westchester,10966,672500.0,2013-01-01,missing
2013-01-01,61842,10532,Hawthorne,NY,New York,Westchester,11374,419300.0,2013-01-01,HARLEM
2013-01-01,61863,10560,North Salem,NY,New York,Westchester,11464,445200.0,2013-01-01,missing
2013-01-01,61882,10594,Thornwood,NY,New York,Westchester,11644,494000.0,2013-01-01,missing
2013-01-01,61878,10588,Somers,NY,New York,Westchester,13069,312800.0,2013-01-01,missing
2013-01-01,61846,10537,Cortlandt Manor,NY,New York,Westchester,13340,203200.0,2013-01-01,missing
2013-01-01,61872,10577,Purchase,NY,New York,Westchester,13382,1058100.0,2013-01-01,missing
2013-01-01,61838,10526,Goldens Bridge,NY,New York,Westchester,13854,428800.0,2013-01-01,HARLEM
2013-01-01,61853,10546,Chappaqua,NY,New York,Westchester,14350,527400.0,2013-01-01,HARLEM
2013-01-01,61831,10518,Lewisboro,NY,New York,Westchester,14531,525900.0,2013-01-01,missing
2013-01-01,61817,10501,Somers,NY,New York,Westchester,14621,496000.0,2013-01-01,missing
2013-02-01,61895,10701,Yonkers,NY,New York,Westchester,275,367600.0,2013-02-01,HUDSON
2013-02-01,61876,10583,Scarsdale,NY,New York,Westchester,2142,820100.0,2013-02-01,HARLEM
2013-02-01,61905,10801,New Rochelle,NY,New York,Westchester,2355,422700.0,2013-02-01,NEWHAVEN
2013-02-01,61899,10705,Yonkers,NY,New York,Westchester,2384,376300.0,2013-02-01,HUDSON
2013-02-01,61857,10550,Mount Vernon,NY,New York,Westchester,2730,248300.0,2013-02-01,missing
2013-02-01,61870,10573,Port Chester,NY,New York,Westchester,2897,491900.0,2013-02-01,NEWHAVEN
2013-02-01,61898,10704,Yonkers,NY,New York,Westchester,3165,347100.0,2013-02-01,HUDSON
2013-02-01,61864,10562,Ossining,NY,New York,Westchester,3473,345600.0,2013-02-01,HUDSON
2013-02-01,61904,10710,Yonkers,NY,New York,Westchester,4126,388600.0,2013-02-01,HUDSON
2013-02-01,61886,10598,Yorktown,NY,New York,Westchester,4137,362700.0,2013-02-01,missing
2013-02-01,61902,10708,Eastchester,NY,New York,Westchester,4470,677000.0,2013-02-01,missing
2013-02-01,61865,10566,Peekskill,NY,New York,Westchester,4580,228400.0,2013-02-01,HUDSON
2013-02-01,61881,10591,Sleepy Hollow,NY,New York,Westchester,4983,519800.0,2013-02-01,missing
2013-02-01,61859,10552,Mount Vernon,NY,New York,Westchester,5136,382900.0,2013-02-01,missing
2013-02-01,61851,10543,Mamaroneck,NY,New York,Westchester,5838,605000.0,2013-02-01,NEWHAVEN
2013-02-01,61891,10605,White Plains,NY,New York,Westchester,5843,610800.0,2013-02-01,HARLEM
2013-02-01,61897,10703,Yonkers,NY,New York,Westchester,5850,317000.0,2013-02-01,HUDSON
2013-02-01,61909,10805,New Rochelle,NY,New York,Westchester,6064,427500.0,2013-02-01,NEWHAVEN
2013-02-01,61889,10603,Greenburgh,NY,New York,Westchester,6127,384500.0,2013-02-01,missing
2013-02-01,61847,10538,Larchmont,NY,New York,Westchester,6435,938900.0,2013-02-01,NEWHAVEN
2013-02-01,61866,10567,Cortlandt Manor,NY,New York,Westchester,6618,314800.0,2013-02-01,missing
2013-02-01,61875,10580,Rye,NY,New York,Westchester,6626,1432000.0,2013-02-01,NEWHAVEN
2013-02-01,61856,10549,Mount Kisco,NY,New York,Westchester,6670,574500.0,2013-02-01,HARLEM
2013-02-01,61841,10530,Hartsdale,NY,New York,Westchester,6808,466900.0,2013-02-01,HARLEM
2013-02-01,61892,10606,White Plains,NY,New York,Westchester,7268,473700.0,2013-02-01,HARLEM
2013-02-01,61833,10520,Croton-on-Hudson,NY,New York,Westchester,7477,420300.0,2013-02-01,missing
2013-02-01,61908,10804,New Rochelle,NY,New York,Westchester,7575,609000.0,2013-02-01,NEWHAVEN
2013-02-01,61840,10528,Harrison,NY,New York,Westchester,7979,909000.0,2013-02-01,NEWHAVEN
2013-02-01,61907,10803,Pelham,NY,New York,Westchester,8106,644300.0,2013-02-01,NEWHAVEN
2013-02-01,61867,10570,Pleasantville,NY,New York,Westchester,8198,529200.0,2013-02-01,HARLEM
2013-02-01,61901,10707,Yonkers,NY,New York,Westchester,8312,526700.0,2013-02-01,HUDSON
