Month,RegionName,lower,upper,predicted
2019-12-01,10598,351601.33352991537,580732.2501349435,466166.7918324295
2019-12-01,10708,899263.8947511046,1856820.865043568,1378042.3798973362
2019-12-01,10566,233458.70364622615,488225.3492162411,360842.0264312336
2019-12-01,10591,423831.14408435044,765365.0977058932,594598.1208951218
2019-12-01,10552,449484.6373291986,927088.8694741409,688286.7534016698
2019-12-01,10543,529134.5938615534,1108865.017510378,818999.8056859657
2019-12-01,10605,743478.9692411841,1122699.0508639691,933089.0100525765
2019-12-01,10703,334804.23717090517,578507.6049760351,456655.9210734701
2019-12-01,10805,366372.22475467145,981914.116089132,674143.1704219017
2019-12-01,10603,445056.0324169373,561251.4848716017,503153.7586442695
2019-12-01,10538,1062140.9530458064,1806932.0757366684,1434536.5143912374
2019-12-01,10567,305445.4366237694,567668.3946850339,436556.9156544017
2019-12-01,10580,1447205.1265697104,1958723.5661583815,1702964.346364046
2019-12-01,10549,554191.2655142765,1124666.210975411,839428.7382448438
2019-12-01,10530,509643.10549888544,836614.6784244054,673128.8919616455
2019-12-01,10606,544743.643078525,811227.8549546659,677985.7490165954
2019-12-01,10520,351801.5661805165,708276.8405883885,530039.2033844525
2019-12-01,10804,635240.7399815194,873170.0624338241,754205.4012076717
2019-12-01,10528,721872.8519263046,1900822.1154151878,1311347.4836707462
2019-12-01,10803,813268.6446153355,1455518.3789053154,1134393.5117603254
2019-12-01,10570,487857.5851744903,891823.3650684378,689840.475121464
2019-12-01,10707,524540.8324066212,839972.7023786027,682256.767392612
2019-12-01,10522,566778.4364968879,987656.1941360721,777217.31531648
2019-12-01,10514,658142.8082097378,1519060.0374057419,1088601.4228077398
2019-12-01,10589,368717.77923533006,529642.3261493751,449180.05269235256
2019-12-01,10709,527427.9636148026,910993.8810565616,719210.9223356821
2019-12-01,10536,506593.3339001632,875757.8652744705,691175.5995873169
2019-12-01,10604,594693.9221893554,929328.8109209926,762011.366555174
2019-12-01,10510,628487.6907863605,1065002.2182708974,846744.954528629
2019-12-01,10553,218394.2002862094,418921.697940902,318657.9491135557
2019-12-01,10706,686278.8452757406,1279681.4877579964,982980.1665168685
2019-12-01,10523,247745.96115066134,613631.4798597811,430688.7205052212
2019-12-01,10533,524856.5815965539,1323983.1285152119,924419.8550558828
2019-12-01,10504,777663.603514381,1824896.946150988,1301280.2748326845
2019-12-01,10547,269475.848627239,478268.74680971925,373872.2977184791
2019-12-01,10590,-42444.670777064806,1022897.2631043468,490226.296163641
2019-12-01,10607,481457.6340179937,746694.7361785935,614076.1850982936
2019-12-01,10595,501762.0451016495,662812.8433833566,582287.444242503
2019-12-01,10506,611473.5677855688,1389468.7173024325,1000471.1425440006
2019-12-01,10507,216642.45296465798,752546.0227170656,484594.2378408618
2019-12-01,10502,345241.3220672506,861934.7982277226,603588.0601474866
2019-12-01,10576,726801.9906132772,889685.8124071647,808243.901510221
2019-12-01,10532,92387.40737505001,518457.7834879921,305422.59543152107
2019-12-01,10560,85223.18486909778,931326.7363137081,508274.96059140295
2019-12-01,10594,507164.1252443667,796974.7902245803,652069.4577344735
2019-12-01,10588,341995.1625178695,449432.86416631076,395714.0133420901
2019-12-01,10537,189553.9008850042,392472.1473515574,291013.0241182808
2019-12-01,10577,760465.1021112553,1367553.0724158036,1064009.0872635294
2019-12-01,10526,350572.99818593747,548608.6834593125,449590.84082262503
2019-12-01,10546,547025.4877485866,1056849.826785128,801937.6572668573
2019-12-01,10518,448803.0691679441,680511.029571665,564657.0493698046
2019-12-01,10501,345718.5170723145,839134.7454040895,592426.631238202
2020-01-01,10701,319190.4839545919,652430.2066216902,485810.34528814105
2020-01-01,10583,779201.6059552688,1368069.2395066214,1073635.422730945
2020-01-01,10801,355611.98737815965,602458.1673107233,479035.0773444415
2020-01-01,10705,341045.4035948654,696164.911635251,518605.15761505824
2020-01-01,10550,43544.964338937745,559310.6133666582,301427.788852798
2020-01-01,10573,594692.4673678293,908643.7895249364,751668.1284463828
2020-01-01,10704,375242.2507275302,661217.9344816029,518230.09260456654
2020-01-01,10562,342705.82481938,557032.2431111727,449869.0339652763
2020-01-01,10710,413111.52743292565,658762.2139346855,535936.8706838056
2020-01-01,10598,344526.71571991965,589759.9275829408,467143.3216514302
2020-01-01,10708,889120.0017903906,1915856.3273101368,1402488.1645502637
2020-01-01,10566,228554.83032861762,500928.5276523904,364741.678990504
2020-01-01,10591,410510.2741551886,775869.5690419825,593189.9215985856
2020-01-01,10552,441420.8291300022,952499.9843885681,696960.4067592851
2020-01-01,10543,510683.51702603087,1131894.392618618,821288.9548223244
2020-01-01,10605,739912.1242910721,1145542.275999273,942727.2001451725
2020-01-01,10703,328001.72797157726,588679.069185308,458340.3985784426
2020-01-01,10805,348455.4643635781,1006690.4832904345,677572.9738270063
2020-01-01,10603,443569.96097758773,562737.556311012,503153.7586442999
2020-01-01,10538,1047640.1472667747,1844427.6007509849,1446033.8740088798
2020-01-01,10567,298858.43401098275,579358.1833259437,439108.3086684632
2020-01-01,10580,1439423.8621454537,1966484.370887225,1702954.1165163394
2020-01-01,10549,540369.6805254701,1150906.766143501,845638.2233344855
2020-01-01,10530,501635.151233976,851520.2291154007,676577.6901746884
2020-01-01,10606,538991.982408384,824099.4525635544,681545.7174859692
2020-01-01,10520,338786.9170438719,720012.3086220052,529399.6128329386
2020-01-01,10804,631181.7262444195,877409.3036675629,754295.5149559912
2020-01-01,10528,686881.118606778,1948478.7488872958,1317679.9337470368
2020-01-01,10803,803798.2483569097,1490964.8195552954,1147381.5339561026
2020-01-01,10570,476374.0360475458,908570.8832521031,692472.4596498244
2020-01-01,10707,516640.3307865298,854053.0658066996,685346.6982966147
2020-01-01,10522,554569.8169613228,1005001.5011436575,779785.6590524901
2020-01-01,10514,637957.5571622076,1561596.294282002,1099776.9257221047
2020-01-01,10589,366135.3239467153,532248.294964001,449191.8094553582
2020-01-01,10709,515277.09133105126,925775.2389792299,720526.1651551406
2020-01-01,10536,496290.5175335416,891075.7372622923,693683.127397917
2020-01-01,10604,588984.9602848331,947038.3605359928,768011.6604104129
2020-01-01,10510,619221.3558489362,1086332.491773877,852776.9238114066
2020-01-01,10553,215155.65269635158,422130.582305371,318643.1175008613
2020-01-01,10706,676733.6746149496,1312131.0753105483,994432.374962749
2020-01-01,10523,235931.36594716058,627395.9853426062,431663.6756448834
2020-01-01,10533,496661.3211363363,1353419.0260351154,925040.1735857258
2020-01-01,10504,759455.0538336243,1879965.5053110137,1319710.279572319
2020-01-01,10547,262767.7565631022,486157.4984776079,374462.62752035505
2020-01-01,10590,-80905.35896519269,1059579.8212259796,489337.23113039345
2020-01-01,10607,478044.15835381055,761632.6119185298,619838.3851361702
2020-01-01,10595,499123.47670288966,665480.7468648588,582302.1117838742
2020-01-01,10506,591750.2118316299,1424066.3115212303,1007908.2616764301
2020-01-01,10507,195355.70107571845,768675.266779785,482015.4839277517
2020-01-01,10502,323215.41644914396,876910.6462642837,600063.0313567139
2020-01-01,10576,724751.4691243729,891736.333896069,808243.901510221
2020-01-01,10532,66933.68735112419,522684.6895500813,294809.18845060276
2020-01-01,10560,54265.675035693974,962104.7096968386,508185.19236626633
2020-01-01,10594,498913.2591328325,808820.7021671354,653866.980649984
2020-01-01,10588,340548.8440540718,450879.18266232335,395714.0133581976
2020-01-01,10537,185240.0205295786,402307.81175919034,293773.9161443845
2020-01-01,10577,752224.8353361313,1375790.9756540323,1064007.9054950818
2020-01-01,10526,348080.1460222987,551101.5356229513,449590.84082262503
2020-01-01,10546,539934.2212812381,1085231.9636578956,812583.0924695669
2020-01-01,10518,445887.92696224153,683426.1717773676,564657.0493698046
2020-01-01,10501,328389.67507525126,856087.3777983253,592238.5264367883
2020-02-01,10701,309014.3222561297,665099.619203827,487056.97072997835
2020-02-01,10583,760163.8020059104,1388307.7790252971,1074235.7905156037
2020-02-01,10801,345046.22607318265,608210.8650832134,476628.54557819804
2020-02-01,10705,331026.8000979611,709990.8508207152,520508.82545933814
2020-02-01,10550,26351.284978456155,576310.6611865957,301330.97308252595
2020-02-01,10573,591021.9455649002,925868.9195580893,758445.4325614948
2020-02-01,10704,368763.463582682,673936.7298929368,521350.09673780936
2020-02-01,10562,337202.49200612586,565733.6814751419,451468.0867406339
2020-02-01,10710,406574.3320205597,668479.533986942,537526.9330037509
2020-02-01,10598,337272.00699021405,598967.6632380105,468119.8351141123
2020-02-01,10708,878181.6009871569,1975686.2974192621,1426933.9492032095
2020-02-01,10566,223457.0404128735,513825.4115093483,368641.2259611109
2020-02-01,10591,396922.02265031723,786634.4231520821,591778.2229011997
2020-02-01,10552,432977.40095053235,978280.4080493271,705628.9044999297
2020-02-01,10543,491760.55683610105,1155395.8273379826,823578.1920870418
2020-02-01,10605,736057.6355341072,1168682.0983955904,952369.8669648488
2020-02-01,10703,321014.710608576,599043.2953978437,460029.0030032099
2020-02-01,10805,330039.37214361574,1031928.9922670319,680984.1822053238
2020-02-01,10603,442120.06224641466,564187.4550422024,503153.7586443085
2020-02-01,10538,1032578.5034398264,1882514.4945615153,1457546.4990006709
2020-02-01,10567,292069.4522850238,591251.0787972482,441660.265541136
2020-02-01,10580,1431863.3560981308,1974029.9528473588,1702946.6544727448
2020-02-01,10549,526100.6940128595,1177595.2464607796,851847.9702368196
2020-02-01,10530,493371.2411893497,866681.0037632845,680026.1224763171
2020-02-01,10606,533033.3042286556,837178.2387782192,685105.7715034374
2020-02-01,10520,325488.61756353034,732004.9427825008,528746.7801730155
2020-02-01,10804,627222.7243887398,881515.4110554205,754369.0677220802
2020-02-01,10528,650967.5061917966,1997058.5834514117,1324013.0448216042
2020-02-01,10803,793828.2861321117,1526911.3348122868,1160369.8104721992
2020-02-01,10570,464577.87719960907,925632.8853890076,695105.3812943083
2020-02-01,10707,508497.9431762225,868378.153229791,688438.0482030067
2020-02-01,10522,542031.2781421714,1022677.3045340516,782354.2913381115
2020-02-01,10514,617046.1162942807,1604858.7409786587,1110952.4286364696
2020-02-01,10589,363625.2086490976,534776.1823147798,449200.6954819387
2020-02-01,10709,502825.25573316123,940857.5296126122,721841.3926728867
2020-02-01,10536,485713.1711767218,906679.5702945495,696196.3707356356
2020-02-01,10604,583014.867582532,965008.5337448596,774011.7006636958
2020-02-01,10510,609613.9323716208,1108004.1060432633,858809.0192074421
2020-02-01,10553,212012.0946966246,425251.147699382,318631.6211980033
2020-02-01,10706,666715.7103481633,1345053.363390621,1005884.5368693921
2020-02-01,10523,223832.99479888694,641444.9045963956,432638.94969764125
2020-02-01,10533,467805.30248451186,1383515.681746614,925660.4921155629
2020-02-01,10504,740433.6978252284,1935852.4685319997,1338143.083178614
2020-02-01,10547,255897.2979853853,494208.3078636038,375052.80292449455
2020-02-01,10590,-120209.41678272624,1097105.799076847,488448.1911470604
2020-02-01,10607,474429.9682588944,776769.6541222787,625599.8111905865
2020-02-01,10595,496558.21477137075,668068.8264272652,582313.520599318
2020-02-01,10506,571425.4764359656,1459267.5626084593,1015346.5195222124
2020-02-01,10507,173653.88479872205,785216.0148367821,479434.9498177521
2020-02-01,10502,300768.1279053415,892307.8318226845,596537.979864013
2020-02-01,10576,722750.1141285342,893737.6888919077,808243.901510221
2020-02-01,10532,41145.74180556665,527232.8535124608,284189.2976590137
2020-02-01,10560,22592.361177160754,993598.4871050987,508095.4241411297
2020-02-01,10594,490445.19585896644,820900.6573634663,655672.9266112164
2020-02-01,10588,339139.4874234856,452288.5393093475,395714.01336641656
2020-02-01,10537,180751.46805832165,412281.3376943136,296516.4028763176
2020-02-01,10577,744200.024743479,1383818.449304147,1064009.237023813
2020-02-01,10526,345647.0619935572,553534.6196516929,449590.84082262503
2020-02-01,10546,532471.3250908398,1114021.3372433162,823246.331167078
2020-02-01,10518,443042.6417269915,686271.4570126176,564657.0493698046
2020-02-01,10501,310681.6525913897,873435.8650733858,592058.7588323877
2020-03-01,10701,298588.6148155244,678018.5775835589,488303.59619954164
2020-03-01,10583,740698.0930429592,1408959.246830912,1074828.6699369357
2020-03-01,10801,334275.78381179133,614090.434458071,474183.1091349312
2020-03-01,10705,320752.9501111256,724072.1840030499,522412.5670570877
2020-03-01,10550,8796.571027440601,593674.3266448852,301235.4488361629
2020-03-01,10573,587125.8000794827,943312.942043024,765219.3710612534
2020-03-01,10704,362079.1726820054,686861.050234217,524470.1114581112
2020-03-01,10562,331545.3041090765,574583.6730608671,453064.4885849718
2020-03-01,10710,399863.431318477,678368.4137422068,539115.9225303419
2020-03-01,10598,329841.115000283,608351.6287567298,469096.3718785064
2020-03-01,10708,866466.1365330577,2036293.3311792407,1451379.7338561493
2020-03-01,10566,218169.69395359763,526912.0622385098,372540.8780960537
2020-03-01,10591,383076.25563577225,797662.1325417758,590369.194088774
2020-03-01,10552,424167.13545443653,1004426.2245613039,714296.6800078702
2020-03-01,10543,472375.8181827328,1179358.9296539342,825867.3739183336
2020-03-01,10605,731921.5112090997,1192112.2006842426,962016.8559466711
2020-03-01,10703,313840.5262948771,609591.0789218287,461715.8026083529
2020-03-01,10805,311147.7320848497,1057616.8320228155,684382.2820538325
2020-03-01,10603,440703.8167100453,565603.7005785765,503153.75864431093
2020-03-01,10538,1016965.2605907053,1921176.1604670996,1469070.7105289025
2020-03-01,10567,285081.9329519387,603343.2749960255,444212.6039739821
2020-03-01,10580,1424506.3536735778,1981376.069069846,1702941.211371712
2020-03-01,10549,511393.4529465573,1204721.8985974775,858057.6757720173
2020-03-01,10530,484857.35119250685,882091.7852376438,683474.5682150753
2020-03-01,10606,526871.7486019825,850459.6904782337,688665.7195401081
2020-03-01,10520,311925.0804953729,744269.4067489675,528097.2436221702
2020-03-01,10804,623359.3325826452,885498.8735388593,754429.1030607523
2020-03-01,10528,614150.4790665797,2046540.6427791016,1330345.5609228406
2020-03-01,10803,783364.2312924912,1563343.8087994778,1173354.0200459845
2020-03-01,10570,452474.90284621506,943002.7982339719,697738.8505400935
2020-03-01,10707,500122.13100565504,882944.5118270437,691533.3214163494
2020-03-01,10522,529169.6937400366,1040676.5456677268,784923.1197038817
2020-03-01,10514,595424.5573328644,1648831.3057688046,1122127.9315508346
2020-03-01,10589,361182.4827128675,537232.3407695275,449207.4117411975
2020-03-01,10709,490078.9043616054,956234.3017944752,723156.6030780403
2020-03-01,10536,474853.09144411597,922559.4549555223,698706.2731998191
2020-03-01,10604,576789.6345922413,983234.0749121137,780011.8547521775
2020-03-01,10510,599672.8928395872,1130010.1088719163,864841.5008557518
2020-03-01,10553,208956.18269190466,428289.2376395576,318622.71016573114
2020-03-01,10706,656235.0464332751,1378438.0972269808,1017336.571830128
2020-03-01,10523,211456.82282348146,655772.5867498692,433614.70478667534
2020-03-01,10533,438303.0095478667,1414258.6117429375,926280.8106454021
2020-03-01,10504,720615.4267699973,1992539.7295047422,1356577.5781373698
2020-03-01,10547,248868.10733677118,502418.34792463924,375643.2276307052
2020-03-01,10590,-160338.6629358924,1135457.0013787309,487559.1692214192
2020-03-01,10607,470649.1849128769,792130.2027374366,631389.6938251568
2020-03-01,10595,494061.4587123023,670583.330664646,582322.3946884741
2020-03-01,10506,550509.8503652334,1495058.474668989,1022784.1625171112
2020-03-01,10507,151550.42061831546,802166.6059166939,476858.5132675047
2020-03-01,10502,277908.6557649806,908117.2225929435,593012.939178962
2020-03-01,10576,720794.5499058509,895693.253114591,808243.901510221
2020-03-01,10532,15036.288205927005,532104.553074808,273570.4206403675
2020-03-01,10560,-9780.89300715254,1025792.2048391388,508005.6559159931
2020-03-01,10594,481751.53219236666,833195.2745749576,657473.4033836621
2020-03-01,10588,337764.39625766204,453663.6304835587,395714.01337061037
2020-03-01,10537,176139.46039456292,422433.8439647057,299286.6521796343
2020-03-01,10577,736371.450885453,1391652.2614845235,1064011.8561849883
2020-03-01,10526,343269.64276839246,555912.0388768576,449590.84082262503
2020-03-01,10546,524642.650780922,1143209.7838354704,833926.2173081962
2020-03-01,10518,440262.4198427951,689051.678896814,564657.0493698046
2020-03-01,10501,292579.4407196441,891137.6177190363,591858.5292193402
2020-04-01,10701,287918.5828230624,691181.8605381076,489550.221680585
2020-04-01,10583,720830.1368606433,1430028.6603222184,1075429.3985914309
2020-04-01,10801,323318.1192095554,620109.6289419513,471713.8740757534
2020-04-01,10705,310228.9981788279,738403.5992653636,524316.2987220958
2020-04-01,10550,-9111.802652938815,611392.8626708803,301140.53000897076
2020-04-01,10573,583011.712354444,960972.7823635477,771992.2473589958
2020-04-01,10704,355193.5789527152,699986.6689827926,527590.123967754
2020-04-01,10562,325737.29420474626,583578.7959106585,454658.0450577024
2020-04-01,10710,392982.4957478702,688425.8096967343,540704.1527223022
2020-04-01,10598,322237.62431977515,617908.2225137254,470072.9234167503
2020-04-01,10708,853989.95214058,2097661.084877602,1475825.5185090909
2020-04-01,10566,212696.5531041062,540184.6854687349,376440.6192864206
2020-04-01,10591,368978.66916519136,808947.0281658111,588962.8486655012
2020-04-01,10552,415001.39938367845,1030932.3060033406,722966.8526935095
2020-04-01,10543,452539.0051713287,1203774.1324964198,828156.5688338743
2020-04-01,10605,727503.5136857649,1215822.3481811513,971662.930933458
2020-04-01,10703,306482.9554536898,620316.6850085941,463399.82023114193
2020-04-01,10805,291813.442735755,1083757.052707178,687785.2477214666
2020-04-01,10603,439318.98442840256,566988.5328602206,503153.75864431163
2020-04-01,10538,1000793.4060070037,1960387.5389368974,1480590.4724719506
2020-04-01,10567,277899.4342869293,615630.0169633791,446764.7256251542
2020-04-01,10580,1417337.6276155896,1988536.854314175,1702937.2409648823
2020-04-01,10549,496256.82373432466,1232277.6885182958,864267.2561263102
2020-04-01,10530,476098.67937488307,897747.7130144226,686923.1961946528
2020-04-01,10606,520511.4431179365,863939.7545601613,692225.5988390489
2020-04-01,10520,298106.09472971037,756807.5719937086,527456.8333617095
2020-04-01,10804,619587.1516981386,889369.0586747658,754478.1051864522
2020-04-01,10528,576449.0202002735,2096906.3656894322,1336677.6929448529
2020-04-01,10803,772419.4106081292,1600255.0341924736,1186337.2224003014
2020-04-01,10570,440070.203357866,960673.7790280406,700371.9911929533
2020-04-01,10707,491513.4138517679,897745.2153212823,694629.3145865251
2020-04-01,10522,515991.38373339793,1058992.3524794164,787491.8681064071
2020-04-01,10514,573107.9299774906,1693498.9389529084,1133303.4344651995
2020-04-01,10589,358802.6155494736,539622.3605333043,449212.4880413889
2020-04-01,10709,477044.0880607602,971899.5386976833,724471.8133792217
2020-04-01,10536,463714.4910749289,938708.8815097528,701211.6862923409
2020-04-01,10604,570314.4826267364,1001709.8457226369,786012.1641746867
2020-04-01,10510,589404.6310005193,1152343.4484018348,870874.039701177
2020-04-01,10553,205981.38391457623,431250.2221503091,318615.8030324427
2020-04-01,10706,645301.3356713459,1412275.8006082245,1028788.5681397852
2020-04-01,10523,198807.5200343596,670373.375188923,434590.4476116413
2020-04-01,10533,408168.01395188156,1445634.2443985993,926901.1291752404
2020-04-01,10504,700014.4192990924,2050009.2069679324,1375011.8131335124
2020-04-01,10547,241683.19573654624,510784.4086028976,376233.8021697219
2020-04-01,10590,-201276.0576875201,1174616.346859995,486670.14458623744
2020-04-01,10607,466673.04978247965,807686.0343733998,637179.5420779397
2020-04-01,10595,491628.7796182913,673029.8147778966,582329.297198094
2020-04-01,10506,529014.0358032065,1531427.9587878853,1030220.9972955459
2020-04-01,10507,129049.63018535043,819519.3533588608,474284.4917721056
2020-04-01,10502,254645.59192497004,924330.2037145821,589487.8978197761
2020-04-01,10576,718881.770206271,897606.0328141709,808243.901510221
2020-04-01,10532,-11385.793144468451,537296.792401475,262955.4996285033
2020-04-01,10560,-42839.23394785717,1058671.00932957,507915.88769085647
2020-04-01,10594,472840.11876637023,845694.9876519283,659267.5532091493
2020-04-01,10588,336421.1867386183,455006.8400068823,395714.0133727503
2020-04-01,10537,171387.86685656337,432748.95674531965,302068.4118009415
2020-04-01,10577,728723.4815732222,1399306.3712855675,1064014.9264293949
2020-04-01,10526,340944.23409186455,558237.4475533855,449590.84082262503
2020-04-01,10546,516431.12002799124,1172771.5172983585,844601.3186631749
2020-04-01,10518,437542.99206687865,691771.1066727305,564657.0493698046
2020-04-01,10501,274100.4382936177,909183.3687066489,591641.9035001333
